orgasm us	1010
orgazm us	1010
org i ím	1010
orient ač n í	0110
orient ál n í m	0110
orient ál n í	0110
orient ě	1010
orient ova n á	0110
orient ová n	1010
orient ova n ých	0110
orient ova t	1010
orieš k ov á	0110
origin al it ě	0110
orijent ál n í m	0110
orijent ál n í	0110
orijent ě	0110
orijent ova n á	0110
oříš ek	0110
oříš k ov ý	0110
o říz nou t	0111
orl ik	0110
orl í	0110
o r l	0111
orod ova t	1010
oro graf ic k ost	0110
o ros i t	0111
o roub ova t	0111
orto ped ist č in	0110
orto romb ic k ý	1011
ort	1010
o rv a t	0111
o rýs ova t	0111
o rý t	0111
o sad i t	0111
o šál i t	0111
o sam ě l e	0111
o sam ě l ou	0111
o sam ě l ý	0111
o sam ě n í	0111
o sam ě t	1011
o sam oc en a	1011
o sam oc en ý	0111
o sam o stat n i t	0111
o sam ot i t	1011
o sam ot n i t	0111
o šat i t	0111
o saz en stv a	0111
o sáz e t	0111
o saz ova t	0111
o sch l o	0111
o sch nou t	0111
oscil ova t	1010
o sed l a t	0111
o sed l á v a t	0111
o sed nou t	0111
o sek a t	0111
o sek á v a t	0111
osel ec k ý	1010
osel	0110
o se t	0111
o šetř en	0111
o šetř i l	0111
o šetř i t	0111
o šetř ova c í	0111
o šetř ova l y	0111
o šetř ova t	0111
o šetř ov n a	0111
o šetř ov n ě	0111
o sé v a t	0111
o šid i t	0111
o sídli t	0111
o sidl ova t	0111
osik y	1010
o síp a t	0111
o síp ě t	0111
o siř e t	0111
o sí t	0111
o ší t	0111
o sí v a t	0111
o ší v a t	0111
oskar	0110
o škleb ova t	0111
o šklíb a t	1011
o šklíb nou t	0111
oškliv é	1010
oškl iv i t	0110
oškliv ý	1010
o škrab a t	0111
o škráb a t	0111
o škrab á v a t	0111
o škráb nou t	0111
o škrab ova t	0111
o škrob i t	0111
o škub a t	0111
o škub á v a t	0111
o škvař i t	0111
o slab en í	0111
o slab i t	0111
o sláb nou t	0111
o slab uje	0111
o slad i t	0111
osl a	1010
o šlap a t	0111
o slav i t	0111
o slav ova t	0111
o slaz ova t	0111
o šleh a t	0111
o slep i t	0111
o slep nou t	0111
o slep ova t	0111
o slin i t	0111
o sliň ova t	0111
o slint a t	0111
osl í	0110
o sliz nou t	1011
o sln i t	1011
o slň ová n í	0111
osl ové	1010
o slov i t	0111
o slov ova t	0111
o slun i t	0111
o slyš e t	0111
osm a dv a cát ého	0110
o smah nou t	0111
o šmat a t	0111
o šmat á v a t	0111
o smaž i t	0111
osm desát	0110
o směl i t	1011
o směl ova t	0111
osm é	1010
osm i	0110
osm i tisíc ov ý	1011
osm náct é	0110
osm náct	0110
osm	0110
osm ou	1010
o s mýč i t	0111
osnov a t	0110
osob ami	1010
osob a	1010
osob ě	1010
osob n ě	0110
osob n ích	0110
osob n ího	0110
osob n ím	0110
osob n í	0110
osob n ost i	0110
osob n ost n í	0110
osob n ost	0110
osob o	1011
osob	0110
osob ova t	0110
osob u	1010
osob y	1010
o soč i t	0111
o soč ova t	0111
o šolich á v a teln ý	0111
o sol i t	0111
o sop i t	1011
o šoup a t	0111
o souš e t	0111
o sou struh ova t	0111
o sp a l ost	0111
o šperk ova t	0111
o šplích a t	0111
o šplích nou t	0111
o s praved l n i t	0111
o s praved l ň ova t	0111
o s prch ova t	0111
o stat n ě	0111
o stat n ích	1011
o stat n ího	1011
o sta t n ími	1011
o stat n í m	1011
o sta t n í	1011
o sta t	1011
o stá v a t	0111
ostende	0110
o štěp ova t	0111
o stín i t	0111
o štíp a t	0111
o štíp nou t	0111
o štip ova t	0111
ostn y	1010
o stouz e t	0111
ostrav a	0110
ostrav ě	0110
ostrav sk é	0110
ostrav sk y	0110
ostrav sk ý	0110
ostrav y	0110
o střel ova t	0111
o stříh a t	0111
o stříh á v a t	0111
o střih nou t	0111
o střih ova t	0111
o štrik ova n ost	0111
o stříl e t	0111
ostř í	1010
ostř i t	0110
o strouh a t	0111
o strouh á v a t	0111
ostrov	1010
ostrož sk ý	0110
ostruh ami	1010
ostr uh y	1010
ostr ých	1010
ostr ý	1010
o stud a	0111
o stud u	0111
ostwald	0110
ostých a t	1010
ostých a v ě	0110
o styd nou t	0111
o sud em	1011
osud n ě	0110
o sud	1011
ošuk a t	0110
o šuk á v a n ost	0111
o šul i t	0111
o suš i t	0111
o suš ova n ost	0111
o suš ova t	0111
o svěc ova t	0111
o s věd č en é	0111
o s věd č en ou	0111
o s věd č i l a	0111
o svědč i t	0111
o s věd č ová n í	0111
o svědč ova t	0111
o s věd č uj í	0111
o svět l en í	0111
o svět l i t	0111
o svět l ova t	0111
o svět ou	0111
o svěž í	0111
o svěž i t	0111
o svěž ova t	0111
o svíc en ého	0111
o svíc en ost i	0111
o svíc en ost	0111
o svíc en	0111
o švindl ova t	0111
o svít i t	0111
o svobod í	0111
o svobod i ti	0111
o svobod i t	0111
o svoboz en í	0111
o svoboz en	0111
o svoboz ova t	0111
o svoboz uj íc í	0111
o svoj i t	0111
o sv oj ova t	0111
o sych a t	1011
o sých a t	1011
o táč e l y	0111
o táč e t	0111
otál e t	1010
o tax ír ova t	0111
o tax ova t	0111
o táz a t	0111
o táz ek	0111
o táz k ách	0111
o táz k ami	0111
o táz k a	0111
o táz k ou	0111
o táz k u	0111
o táz k y	0111
o taz ova t	0111
otč e n á š	1010
otc e	1010
otč e	1010
otc i	1010
otc ov sk ý	0110
otc ům	1010
o téc i	0111
otec k ého	0110
o teč k ova t	0111
otec	1010
o těhot n ě t	0111
o tejk á v a t	0111
o tejp ová v a teln ý	0111
o ték a t	0111
o tel i t	0111
o tep l i t	0111
o tep l ova t	0111
o tes a t	0111
o tes á v a t	0111
o test ova t	0111
ote vír aj í	0110
ote vír a t	0110
ote vř e l a	1010
ote vř e l i	1010
ote vř e l	1010
ote vř e l y	1010
ote vř en a	1010
ote vř en ě	0110
ote vř e n ým	0110
ote vř e	1010
ote vř í t	1010
ote vr ou	1010
ote vř te	1010
ote vr u	1010
o tip ova n ý	0111
o tír a l	0111
o tír a t	0111
o tisk nou t	0111
o tisk ova t	0111
o tisk ů	0111
o tlač i t	0111
o tlouc i	0111
o tlouk a t	0111
o toč i l	0111
o toč i l y	0111
o toč i t	0111
o trap a	1011
o trap o	1011
o třás a t	0111
o třás t	0111
o trav a	0111
o tráv i t	0111
o trav ova t	0111
o třep a t	0111
o třep i t	0111
o trh a l	0111
o trh a n í	0111
o trh a n ý	0111
o trh a t	0111
o třísk a t	0111
o tř í t	0111
o trk a t	0111
o tr nou t	0111
otroč i t	0110
otrok	1010
otrok ům	1010
otrok yn ě	0110
otrok yn i	0110
o ťuk a t	0111
o ťuk á v a t	0111
o tup ě t	0111
o tup i t	0111
o tup ova t	0111
o tuž i t	0111
o tuž ova t	0111
ot vír aj í	0110
ot vír á	0110
ot vír a t	0110
o týp k ami	0111
o týp k a	0111
ouha	0110
ou pln é	1010
ou raz u	0110
ou řed n í	1010
ou trat u	1010
ou trat y	1010
ouvej	0110
ouz k o	1011
o vad a t	1011
o vad nou t	0111
o vál e t	0111
o va nou t	0111
o vař i t	0111
o vař ova t	0111
o vá t	0111
o váz a t	0111
o vaz ova l	0111
o vaz ova t	0111
ovc e	1010
ovc í	1010
o vdov ě t	0111
oveč k a	0110
o věn č i l	0111
o věn č i t	0111
o věn č ova t	0111
o věř en ých	0111
o věř i l i	0111
o věř i t	0111
o věř ova t	0111
over	0110
o věř te	0111
o věš en ý	0111
o věš e t	0111
o věs i t	0111
o věš ova t	0111
o víj e t	0111
o vi nou t	0111
o vi n ova t	0111
o ví t	0111
o ví v a t	0111
o vlád á n í	0111
o vlád á n	0111
o vlád á	0111
o vlád a t	0111
o vlád nou t	0111
o vlaž i t	0111
o vlaž ova t	0111
o vlh nou t	0111
o vliv n i t	0111
o vliv ň ova t	0111
o vliv ň uje	0111
ovoc e	1010
o v roub i t	0111
o v rub ova t	0111
o všedn ě t	0111
o vš em	0111
o vz duš í	0111
oxford ě	0110
oxford sk ého	0110
oxid ova t	0110
o záb nou t	0111
o zář en o	0111
o zář i t	0111
o zař ova t	0111
o z broj en a	0111
o z broj i t	0111
o z dob i t	0111
o z dob ova t	0111
o zdrav ě t	1011
o zdrav i t	0111
o zdrav ova t	0111
o žebr ač i t	0111
o žebr ač ova t	0111
o žeh a t	1011
o žeh á v a t	0111
o žeh nou t	0111
o žeh ova t	0111
o zelen ě n í	0111
o žel e t	0111
o žen i l	0111
o žen í m	0111
o žen i t	0111
o žíh a t	0111
o žín a t	0111
o žír a t	0111
o ží t	0111
o ží v a t	0111
o ži v i t	0111
o ži v nou t	1011
o ži v ova t	0111
o z kus i t	0111
o zlac ova t	0111
o zlat i t	0111
o znač i l i	0111
o znač i teln ých	0111
o znač i t	0111
o znač ova n ý	0111
o znač ova t	0111
o znač te	0111
o znač uje	0111
o znač uj íc í	0111
o znám i l a	0111
o znám í	0111
o znám i t	0111
o znám k ova t	0111
o znam ova c í	0111
o znam ova t	0111
o znob i t	0111
o znob ova t	0111
o ž nou t	0111
o zob a t	0111
o zoub k ova t	0111
o žr a t	0111
o zřejm i t	0111
o zř ej m ova t	0111
o žul i t	0111
o zv a l a	0111
o zv a l o	0111
o zv a l	0111
o zv a t	0111
o žvýk a t	0111
o žvyk ova t	1011
o zýv á	0111
o zýv a t	0111
pa běr k ova t	0110
pach a tel e	0110
pach a tel	0110
pách a t	1010
pách l o	0111
pách ne	0110
pách n ouc ím	0110
pách nou t	0110
pachol ek	0110
pachol k em	0110
pachol k ové	0110
pachol k u	0110
pachol k y	0110
pacht i t	1010
pacht ova t	0110
pacht ová v a teln ý	0110
pacient a	1010
pacient ech	1010
pacient i	1010
pacient k ám	0110
pacient k a	0110
pacient ovi	0110
pacient	1010
pacient ům	1010
pacient ů	1010
pacific k ou	0110
paci fik ova t	1011
páč i t	1010
pac k a t	1010
pačok ova t	0110
pad aj íc í	0110
pad a l a	1010
pad a l o	1011
pad á	1010
pad a t	1010
pad a v č e	1010
pa děl a t	0110
pád em	0110
pád ě	1010
pa desát i haléř ov ých	0110
pa desát i libr ov ý	1011
pa desát i	0110
pa desát k u	1010
pa desát	0110
pád í	1010
pád i t	1010
pad l a	0110
pad l o	0111
pádl ova t	0110
pad l	0110
pad l y	0110
pad nou t	0110
pad ouch	1010
pad ouch u	1010
pád u	0110
page ův	0110
paige ov á	0110
pajc ova t	1010
pajd a t	1010
páj e t	1010
pakebot y	0110
pa klíč em	0110
pa kon í	0110
pa kost n ic i	0110
pák ou	0110
pak ova t	0110
pak ová v a n ost	0110
pak	0110
pakr	1010
pakt ova t	0110
pak uj	0110
pa kůň	0110
palác e	1010
palác i	1010
palác	1010
paládi ov ý	0110
pál a t	1010
pal b a	0110
palc em	1010
pal č iv ěj š í	0110
pal č iv ém	0110
pal č iv ý	0110
palec	1010
pal en ič ář sk ost	0110
palerm ě	0110
palerm u	0110
pal ič k ova t	0110
pál i l o	1011
pál í	1010
pál i t	1010
pal iv a	0110
pal iv o	0111
pal iv	0110
pál k u	0110
palm ama	1010
palm a	1010
palmex	0110
pa louč ek	0110
pa louk	1010
pal te	1010
palub ě	1010
palub u	1010
palyza	0110
památ k a	0110
památ k u	0110
památ k y	0110
pamat ova l	0110
pamat ova t	0110
pamat uje	0110
pamat uje š	0110
pamat uje te	0110
pamat uj	0110
pamat uj te	0110
pámbu	1011
pámbů	1011
pámbuví	0110
pamět i	1010
pamět í	1010
paměť	1010
pán a boh a	1011
pan áč ek	0110
pan áč k ova l	0110
pan áč k ova t	0110
pan áč k uj í	0110
pan áč k u	0110
pan áč k y	0110
pana fax	0110
pan a	1010
pán a	1010
panasonic	0110
pán bůh	1011
pancéř ova t	0110
pancéř ov ých	0110
pancéř ov ým	0110
panchart e	0110
pan e bož e	0110
pan ečk u	0110
panel ova t	0110
pan em	1010
pán em	1010
panen k a	0110
pan en k o	0111
pan e	1010
pán ě	1010
pan ič k ami	0110
pan ičk a	0110
pan ičk o	0111
pan ičk y	0110
pan í mám a	1011
pan í	0110
pán i	1010
pann a	0110
pan ova l	0110
pan ova t	0110
pán ové	1010
pán ovi	0110
pan ov ník em	0110
pan	1010
pán	1010
pan št ě t	0110
pan tát a	1011
pan tát ovi	0110
pan tát ov ou	0110
pan tát y	1011
pantofl íčk y	0110
pán u boh u	1011
pan uje	0110
pan u	1010
pán u	1010
pán ů	1010
pa	0110
pa pan e	0110
pap a t	1010
pá pěr k a	0110
papini ho	0110
papini	0110
papír em	1010
papíř e	1010
papír ov ých	0110
papír	1010
papír u	1010
papír ů	1010
papír y	1010
papouš ek	0110
papouš k ová n ím	0110
papouš k ova t	0110
papr ič k u	0110
papr ik ova t	0110
papuč e	0110
papuč i	0110
papul u	1010
parád i t	0110
para dox n í	0110
para dox	1010
paraf ova t	0110
para fráz ova t	0110
paragraf	1011
paraguayensis	0110
paralen ov ý	0110
para lymp ij sk ost	0110
para lyz ova t	1010
para metr	1011
para metr y	1011
pár a	1010
pár á	1010
parapet	1010
parapet u	1010
para soud n ě	0110
pařát k y	0110
parátn ost i	0110
pár a t	1010
parcel ova t	0110
parciál ní	1010
pardon ova t	0110
pardon	0110
pár ek	0110
pář en í	0110
pares	0110
parfém ova t	0110
parfém	1010
pař i t	0110
pář i t	1010
paříž e	0110
paříž	0110
parket ova t	0110
park ova t	1010
pár k ova t	0110
pár k ová v aj íc í	0110
park ov iště	0110
park	1010
park u	1010
park y	1010
pár k y	1010
parm y	1010
par n íc ích	0110
par n ík em	0110
par n ík	0110
par n ík y	0110
parodi ho	0110
parod ova t	0110
parol ov ý	0110
pár ova t	0110
par o vod y	1011
pár	0110
parth	0110
parti cip ova t	1010
partner a	1010
partneř i	1010
partner	1010
partner sk é	0110
partner ů	1010
partner y	1010
partyk a	1010
partyk ova t	1010
paruk ami	1010
paruk ou	1010
paruk	1010
paruk u	1010
pár ů	0110
pás a t	0110
pasaž er ů	1010
pasáž i	1010
pascal ovi	0110
pásc i	0110
pa sec e	0110
pásek	0110
paš er ák y	0110
pasír ova t	1010
pasív n ího	1010
pasiv ova t	1010
pask a	0110
pás nou t	1010
paš ova n é	0110
pas ova t	1010
paš ova t	1010
pas	1010
paster iz ova t	1010
paster ův	0110
past i	1010
past or kyn ě	0110
past ouš k u	1010
past ova t	0110
pás t	1010
pas tv in y	0110
pat ách	1010
pat a	1010
pát á	0110
pát ek	1010
pat ent n í m	0110
patent ova t	0110
pat ě	1010
pát é	0110
páter a	1010
páteř e	1010
páteř íč ek	0110
páter	1010
páter u	1010
páter ů	1010
paťh a t	1010
patin ova t	0110
pa tisk nou t	0110
patl a t	1010
pat náct ého	0110
pat náct é	0110
pat náct i díl n ý	1011
pat náct i let ých	1011
pat náct i let ý	1011
pat náct i	0110
pat náct i s vaz k ov ý	1011
pat náct	0110
pátr á n í	0110
patr a	1010
pátr a t	1010
patř e	1010
patric e	0110
patř ič n ě	0110
patř i č n ou	0110
patř i l i	1010
patř i l	1010
patř i l y	1010
patř í	1010
patř i t	1010
patr n é	0110
patr n ě	0110
patrol a	1010
patrol ova t	0110
patr on ac í	0110
patr on i	1010
patron iz ova t	0110
patron ova t	0110
patr on	1010
patr o	1011
paušal iz ova t	0110
paušal ova t	0110
pauz a	1010
pauz ova t	0110
pavel k ov a	0110
pavel	0110
pavéz a	1010
pavilón ek	0110
pavlač í	1010
pavlač	1010
pavlásek	0110
pavl em	0110
pavl ík ov a	0110
pavouč c i	0110
pavouč ek	0110
pavouc i	0110
pavouk	0110
pavuč in ov é	0110
paž e	0110
paž í	0110
paž i t	0110
pch á t	0110
pche	0110
peak	0110
peč en ou	0110
peč e	1010
péč e	1010
pečet i t	0110
pěch ot a	0110
pěch ot n ímu	0110
pěch ot n í	0110
pěch ova t	1010
pec í	1010
péc i	1010
péč i	1010
peč iv a	0110
peč iv o	0111
peč liv ěj i	0110
peč liv ém	0110
peč l iv ě	0110
peč liv ost í	0110
peč liv ost	0110
peč ova t	0110
pec	0110
peč uj í	0110
pedant er i e	0110
pedant ism u	0110
pedici a	0110
peirce ovi	0110
peirce	0110
pejs án ek	0110
pejs án k u	0110
pejs ek	0110
pek ár en sk ých	0110
pek ár n a	0110
pek ár n y	0110
pek ař	0110
pek ař sk ý	0110
pek ař stv í	0110
pek l a	1010
pek l e	1010
pěkn á	1010
pěkn ého	1010
pěkn ém	1010
pěkn é	1010
pěkn ě	0110
pěkn ou	1010
pěkn ých	1010
pěkn ým	1010
pěkn ý	1010
peláš i t	1010
peleš i t	1010
pelhřimov	0110
pelich a t	1010
penále	1010
pendl ova t	1010
pendrek ům	1010
peněž enk u	0110
peněz i	0110
peněž n ími	0110
peněz	0110
peněz ům	0110
peng o	0111
pěn i t	0110
peníz e	0110
peníz	1010
pen ov á	0110
pentl e	1011
pentl ičk y	0110
pentl i	1011
pentl í	1011
pentl i t	1011
penz ion ova t	0110
pepík	0110
pepř i t	0110
pepř	1010
pér a	0110
perel	1010
pér em	0110
per fekt n ě	0110
per fekt n í	1010
perfor ova t	1010
peř in ách	0110
peř in ě	0110
peř in k ách	0110
peř in k y	0110
peř in	0110
peř in y	0110
period ick ém	0110
perl ách	1010
perl a	1010
perl eť ář sk ý	0110
perl i t	0110
per lustr ova t	1010
perl y	1010
per man enc e	1010
per man ent n í	0110
per ník ov á	0110
per o	1011
pér o	0111
pér ova t	0110
per	1010
persifl ova t	1010
pers i i	0110
pers k é	0110
pers k ých	0110
pers k ými	0110
person al ist ic e	0110
person ál n ích	0110
person ál n ího	0110
person ál n í	0110
person ál	1010
person ál u	1010
personi fik ova t	1011
per spekt iv u	1010
perun ov y	0110
perut ě	1010
perut k ov á	0110
peruť	1010
perzekv ova t	0110
pesim ism us	1010
pesim ist ic k y	0110
pěš in ami	0110
pěš í	0110
pes k ova t	1010
pěš k y	0110
pes	1010
pěst i t	1010
pěst ova t	0110
pěst	1010
pestř i t	1010
pestr ý	1010
pěst uje š	0110
pěst uj	0110
pět a dva cet i centi metr ov ě	0110
pěť ák y	1010
pět a osm desát i člen n ý	1011
pět a pa desát i sekund ov ý	1011
pět i korun ov ou	0110
pět i ná sob ek	1011
pět i	0110
pět i procent n í	1011
pět i st ovk ou	1010
pět i stran n ost	0110
pět krát	0110
pět ník	1010
pě t	0110
petra	0110
petrolej ov ě	0110
pety n c e	0110
pevn á	1010
pevn ěji	0110
pevn é	1010
pevn ě	0110
pevn ě t	0110
pev n in ě	0110
pevn ost í	0110
pevn ost	0110
pfeffer mann	0110
pfff	0110
p f	0110
p hád ek	0110
p h d r	0110
philipp a	0110
pian issim o	0111
pián o	1011
pia	0110
piastr ů	1010
pích á	1010
pích a t	1010
pích nou t	0110
pích nut ý	0110
píc ova t	0110
píd i t	0110
piet n ě	0110
piez o elektr ic k ý	1011
pih ov at ě t	0110
pij an	0110
pi je	1010
pijet n ě	0110
pik a t	1010
pikol ova t	0110
pik ýr ova t	1010
píl e t	0110
pil in ov ě	0110
píl í	1010
píl i t	1010
piller ův	0110
pil n ý	0110
pilocereus	0110
pilot ova t	0110
pil ova t	0110
pi l	1010
pil uj í	0110
pinčl ové	1010
pinčl	1010
pink a t	1010
pink nou t	0110
píp a t	1010
pipl a t	1010
píp nou t	0110
pír ek	0110
pís ař i t	0110
pís ař k ou	0110
písč in ě	0110
písek	1010
píš e me	1010
pís emn á	0110
pís emn é	0110
pís emn ý	0110
pí seň	0110
píš e š	1010
píš i	1010
písk a l	1010
písk á	1010
písk a t	1010
pisk l av ě	0110
písk nou t	0110
písk ová n í	0110
písk ova t	0110
písk ov išt ě	0110
písk ov išt ích	0110
písk u	1010
písm em	0110
písm o	0111
pí sn ičk u	0110
piš	1010
píšť al k u	0110
píšť al k y	0110
pišt ě l	1010
pišt ě n í	0110
piš te	1010
pišt ě t	1010
pistol e	1010
pistol i	1010
pistol í	1010
pistol ů	0110
piston	1010
pištor a	0110
pištor o	0111
pištor ou	0110
pistovčák ův	0110
píš u	1010
pi t í	0110
pí ti	1010
pitom č e	0110
pitom ej	1010
pitom ěj š í	1010
pitom é	1010
pitom ě t	0110
pitom ost i	0110
pitom ý	1010
pitoresk n í	1010
pí t	1010
pitr a	0110
pitr ovi	0110
pitr	0110
pitšen	0110
pitv a t	1010
pitvoř i t	1010
piv a	0110
pi v em	0110
pivoň k a	0110
piv o	0111
pizd i t	0110
pižl a t	1010
plác aj íc í	0110
plác a t	1010
plác ek	0110
pláč em	1010
plac en í	0110
plac en y	1010
plac en ý	0110
pláč e	1010
pláč e š	1010
plách l	1010
plách nou t	1010
plách n u	1010
placht ami	0110
placht a	0110
placht i t	0110
placht ou	0110
placht u	0110
placht y	0110
plač íc í	0110
pláč i	1010
plač k y	0110
plác k y	0110
plác l i	0110
plác l	0110
plác n e	0110
plác n ou	0110
plác nou t	0110
pláč	1010
plag i át	1010
plag ova t	1010
plahoč i t	1010
plak a l a	1010
plak a l	1010
plakát ova t	0110
plak a t	1010
plakát y	1010
pl á l a	0110
pla men ech	0110
pla men em	0110
pland a t	1010
plandr y	0110
plán eček	0110
plán ech	1010
planet ě	1010
planet	1010
plan ě t	0110
pla n ouc í	0110
plan ou	0110
pla nou t	0110
plán ová n í	0110
plán ova n ých	0110
plán ova n ý	0110
plán ova t	0110
plán	1010
pla nu l	0110
plán u	1010
plan ýr ova t	1010
plápol a t	1010
plaš i t	0110
plášt ích	1010
plast ic k ého	0110
plast ic k ý	0110
plast ič n ost	0110
plast ik	1010
plast ik u	1010
plast ov ý	0110
plášť	0110
plat b a	0110
plat b y	0110
plát c em	0110
plát c e	0110
plát c i	0110
plat eb n í	0110
plat eb	0110
plát ek	0110
plát en ík	0110
plat i dl em	0110
plat i l a	1010
plat i l o	1011
plat i l	1010
plat i l y	1010
plat í me	1010
platin ova t	0110
plat í	1010
plat í te	1010
plat i t	1010
plát k em	0110
plat n a	0110
plat n é	0110
plat n i	0110
plat n o	0111
plátn o	1011
plat n ou	0110
plat n y	0110
plat n ý	0110
platon iz uj íc ímu	0110
plát ova t	0110
plat	0110
plať	1010
pl á t	0110
plat u	1010
plát ýn k a	0110
plat y	1010
plav a t	1010
plav b y	0110
plav c e	1010
plav c i	0110
plav c ům	0110
plav ec	0110
plav i dl ech	0110
plav i dl o	0111
plav i t	0110
plav k ař č in	0110
plav k ovin a	1010
plav k y	0110
plav ou	1010
plaz e	1010
plaz i t	1010
plaz	1010
plech ov á	0110
plech ová v a c í	0110
plech y	1010
ple č k ova t	0110
pléd ova t	1010
plejtv á v a n ost	0110
plemen i t	1010
plen i t	1010
pleš at ě t	0110
ples a t	1010
plesk a čk a	0110
plesk á n í	0110
plesk a t	1010
plesk ne	0110
plesk nou t	0110
plesn iv ého	0110
plesn iv ě	0110
plesn iv ě t	0110
plesn iv ý	0110
plés ti	1010
plés t	1010
plet en ého	0110
plet e	1010
plet ich ař i t	0110
plet í	0110
plet l	1010
ple t	0110
pleť	1010
plev el i t	1010
plíc e	1010
plicht i t	0110
plic	1010
plih nou t	1010
plín k u	0110
plísk a t	1010
plísk nou t	0110
plísn i t	1010
plis ova t	1010
plí t	0110
pliv á m	1010
pliv a t	1010
pliv nou t	0110
plíž i t	1010
plk a t	1010
pln á	1010
pln ějš ího	1010
pln ěn í	0110
pln é	1010
pln ě	0110
pln í	1010
pln i ti	0110
pln i t	0110
pln o hod n ot n é	1011
pln o	1011
pln ou	1010
pln ými	1010
pln ý	1010
ploch a	1010
ploch y	1010
plod em	0110
plod i t	1010
plod n á	0110
plod n é	0110
plod n ost	0110
plod n ý	0110
plod	0110
plomb ova t	0110
plomb u	1010
plošt i t	0110
plot em	0110
plotén k ář k a	0110
plot ě	0110
plot	0110
plot u	0110
plouh a t	1010
plou t	1010
plou t v e	0110
plouž i t	1010
plov a t	0110
plov av ý	0110
plov e	0110
plst i t	0110
pluh	1010
plu j í	1010
pluk ov n ík	0110
pluk	1010
plu l i	1010
plu l o	1011
plu l	1010
plundr ova t	0110
plural ism	0110
plural ism u	1010
plural ist ic k y	0110
plural ist ick ý	0110
plural ist y	0110
plus	0110
plut o krat ism us	1011
pluž i t	1010
ply n e	0110
plyn o fik ac e	1011
ply nou t	0110
plyn ov é	0110
plyn o vod n í	0111
plyn	1010
ply nu l á	0110
ply nu l é	0110
ply nu l ou	0110
plyn u	0110
plyn y	1010
plýtv á te	1010
plýtv a t	1010
plzn i	1010
pn ě t	0110
pneum at ik a	1011
pn í t	1010
p nou t	1010
po američ t i t	1010
po bád a t	0110
po baf á v a t	0110
po baf ova t	0110
po bav i t	0110
po běh l ík a	1010
po běh l ík	1010
po běl e t	0110
po ber t a	1010
po ber t o	1011
po besed ova t	0110
po běž í	1010
po bíd k y	0110
po bíd nou t	0110
po bíh a t	0110
po bíj e t	0110
po bír a l i	0110
po bír a t	0110
po bit ost	0110
po bí t	0110
po bíz e t	0110
po blázn i t	0110
po bled l ost	0110
po bled nou t	0110
po bli nk a t	0110
po blí t	0110
po bloud i t	0110
po blouzn i t	0110
po boč k a	0110
po boč k ov é	0110
po boč k u	0110
po boč k y	0110
po bod a t	0110
po bod nou t	0110
po bol e t	0110
po bol í v a t	0110
po boř i t	0110
po bour a t	0110
po bouř i l o	0111
po bouř i t	0110
po bož n ěj š í	0110
po bož n ůst k ář sk ý	0110
po bož n ý	0110
po br a t	0110
po bratř i t	0110
po bronz ova t	0110
po brouk á v a t	0110
po bruč e t	0110
po bruč í v a t	0110
po bruč ova t	0110
po bruk ova t	0110
po brynd a t	0110
po bud a	1010
po bud o	1011
po bud u	0110
po buř ova t	0110
po by t ov é	0110
po by t	0110
po bý t	0110
po by t u	0110
po by t y	0110
po bý v a t	0110
po cák a t	0110
po č a l a	1010
po č a l i	1010
po č a l o	1011
po č a l	1010
po čár a t	0110
po čas í	0110
po čast ova t	0110
po čát eč n ím	0110
po čá t ek	0110
po čá t k em	0110
po čá t k u	0110
po cel ova t	0110
poc en í	0110
po čern i t	0110
po čest i t	0110
po čest n á	0110
po čest n é	0110
po čest n í	0110
po čest n ost i	0110
po čest n ý	0110
po č e t í	0110
po čet	0110
po cház ej í	0110
po cház e t	0110
po cház í m	0110
po cház í	0110
po chcíp a t	0110
po checht á v a t	0110
po chleb ova t	0110
po chlub i t	0110
po chod eň	1010
po chod í š	0110
po chod i t	0110
po chod n ě	1010
po chod ova t	0110
po chod ov ý	0110
po chop en í	0110
po chop i l i	0110
po chop i l	0110
po chop í	0110
po chop i teln ě	0110
po chop i teln ých	0110
po chop i teln ý	0110
po chop i ti	0110
po chop i t	0110
po chop ova t	0110
po chov a t	0110
po chov á v a t	0110
po chov ej te	0110
po chrchl á v a t	0110
po chrom ova t	0110
po chroum á n	1010
po chroum a t	1010
po chut in u	1010
po chut n a l	0110
po chut n a teln ý	0110
po chut n a t	0110
po chut n á v a t	0110
po chval a	0110
po chvál en a	0110
po chvál en i	0110
po chval e	0110
po chvál i l	0110
po chvál i t	0110
po chval ova t	0110
po chyb a	1010
po chyb i t	0110
po chyb n ost ech	0110
po chyb n ost em	0110
po chyb n ost í	0110
po chyb n ost	0110
po chyb ova č n ě	0110
po chyb ova t	0110
po chyb uje te	0110
po chyb uj i	0110
po chyb y	1010
po chyc ova t	0110
po chýl i t	0110
po chyl ova t	1010
po chyt a l i	0110
po chyt a t	0110
po chyt á v a t	0110
po chyt i t	0110
po chyt nou t	0110
po číh a t	0110
po čín aj e	0110
po č ín á	0110
po č ín a t	0110
po cín ova t	0110
po cint a n ý	0110
po čís ti	0110
po čist i t	0110
po čišť ova t	0110
po čít ač em	0110
po čít aj í	0110
po čít a l i	0110
po čít a l o	0111
po čít a l	0110
po čít á m	0110
po čít á	0110
po čít a t	0110
po cit em	0110
po cít i l	0110
po cít i t	0110
po či t k ov ého	0110
po či t k ov ém	0110
po či t k ov ý	0110
po čit k u	1010
po či t k ů	1010
